Date,indicators/sol_1w_1m
2017-05-20,"96698,0"
2017-05-21,"89465,0"
2017-05-22,"63747,0"
2017-05-23,"60398,0"
2017-05-24,"57110,0"
2017-05-25,"63527,0"
2017-05-26,"72290,0"
2017-05-27,"91782,0"
2017-05-28,"131957,0"
2017-05-29,"71048,0"
2017-05-30,"109329,0"
2017-05-31,"89014,0"
2017-06-01,"82857,0"
2017-06-02,"73697,0"
2017-06-03,"176060,0"
2017-06-04,"98720,0"
2017-06-05,"81214,0"
2017-06-06,"69630,0"
2017-06-07,"90188,0"
2017-06-08,"88459,0"
2017-06-09,"83914,0"
2017-06-10,"89469,0"
2017-06-11,"106257,0"
2017-06-12,"74873,0"
2017-06-13,"53408,0"
2017-06-14,"65458,0"
2017-06-15,"91077,0"
2017-06-16,"81259,0"
2017-06-17,"87125,0"
2017-06-18,"87975,0"
2017-06-19,"72879,0"
2017-06-20,"56089,0"
2017-06-21,"61029,0"
2017-06-22,"82735,0"
2017-06-23,"92356,0"
2017-06-24,"55786,0"
2017-06-25,"67190,0"
2017-06-26,"69815,0"
2017-06-27,"47353,0"
2017-06-28,"65711,0"
2017-06-29,"46481,0"
2017-06-30,"68239,0"
2017-07-01,"101661,0"
2017-07-02,"105607,0"
2017-07-03,"68610,0"
2017-07-04,"76082,0"
2017-07-05,"57481,0"
2017-07-06,"67681,0"
2017-07-07,"63379,0"
2017-07-08,"46517,0"
2017-07-09,"50251,0"
2017-07-10,"69661,0"
2017-07-11,"73860,0"
2017-07-12,"77907,0"
2017-07-13,"52382,0"
2017-07-14,"44821,0"
2017-07-15,"63406,0"
2017-07-16,"63476,0"
2017-07-17,"69747,0"
2017-07-18,"75095,0"
2017-07-19,"58854,0"
2017-07-20,"103229,0"
2017-07-21,"89169,0"
2017-07-22,"75073,0"
2017-07-23,"50818,0"
2017-07-24,"60986,0"
2017-07-25,"52093,0"
2017-07-26,"58859,0"
2017-07-27,"74263,0"
2017-07-28,"70102,0"
2017-07-29,"85300,0"
2017-07-30,"61877,0"
2017-07-31,"76976,0"
2017-08-01,"61406,0"
2017-08-02,"72498,0"
2017-08-03,"59536,0"
2017-08-04,"71862,0"
2017-08-05,"82133,0"
2017-08-06,"47321,0"
2017-08-07,"59717,0"
2017-08-08,"66012,0"
2017-08-09,"54240,0"
2017-08-10,"49299,0"
2017-08-11,"46013,0"
2017-08-12,"51626,0"
2017-08-13,"65650,0"
2017-08-14,"41875,0"
2017-08-15,"44278,0"
2017-08-16,"36221,0"
2017-08-17,"74062,0"
2017-08-18,"46253,0"
2017-08-19,"66692,0"
2017-08-20,"71915,0"
2017-08-21,"34535,0"
2017-08-22,"28857,0"
2017-08-23,"67011,0"
2017-08-24,"30988,0"
2017-08-25,"28898,0"
2017-08-26,"35343,0"
2017-08-27,"107993,0"
2017-08-28,"81183,0"
2017-08-29,"69126,0"
2017-08-30,"140371,0"
2017-08-31,"108817,0"
2017-09-01,"94873,0"
2017-09-02,"71832,0"
2017-09-03,"92254,0"
2017-09-04,"139124,0"
2017-09-05,"82687,0"
2017-09-06,"76065,0"
2017-09-07,"105859,0"
2017-09-08,"92867,0"
2017-09-09,"66658,0"
2017-09-10,"53899,0"
2017-09-11,"81165,0"
2017-09-12,"53201,0"
2017-09-13,"70967,0"
2017-09-14,"67210,0"
2017-09-15,"62599,0"
2017-09-16,"46782,0"
2017-09-17,"35047,0"
2017-09-18,"36986,0"
2017-09-19,"61606,0"
2017-09-20,"44891,0"
2017-09-21,"63349,0"
2017-09-22,"38530,0"
2017-09-23,"42051,0"
2017-09-24,"34835,0"
2017-09-25,"46002,0"
2017-09-26,"63028,0"
2017-09-27,"59420,0"
2017-09-28,"95686,0"
2017-09-29,"62810,0"
2017-09-30,"48857,0"
2017-10-01,"58049,0"
2017-10-02,"63871,0"
2017-10-03,"70604,0"
2017-10-04,"34915,0"
2017-10-05,"52321,0"
2017-10-06,"69263,0"
2017-10-07,"74974,0"
2017-10-08,"71647,0"
2017-10-09,"74447,0"
2017-10-10,"66958,0"
2017-10-11,"58270,0"
2017-10-12,"69828,0"
2017-10-13,"55491,0"
2017-10-14,"62251,0"
2017-10-15,"73441,0"
2017-10-16,"59673,0"
2017-10-17,"66795,0"
2017-10-18,"49581,0"
2017-10-19,"66688,0"
2017-10-20,"50521,0"
2017-10-21,"80563,0"
2017-10-22,"77736,0"
2017-10-23,"75427,0"
2017-10-24,"84271,0"
2017-10-25,"83977,0"
2017-10-26,"45770,0"
2017-10-27,"36427,0"
2017-10-28,"26906,0"
2017-10-29,"74147,0"
2017-10-30,"68937,0"
2017-10-31,"61601,0"
2017-11-01,"78226,0"
2017-11-02,"75837,0"
2017-11-03,"39740,0"
2017-11-04,"58333,0"
2017-11-05,"100220,0"
2017-11-06,"62570,0"
2017-11-07,"74657,0"
2017-11-08,"64573,0"
2017-11-09,"80313,0"
2017-11-10,"62165,0"
2017-11-11,"42090,0"
2017-11-12,"51940,0"
2017-11-13,"74055,0"
2017-11-14,"65011,0"
2017-11-15,"76142,0"
2017-11-16,"97152,0"
2017-11-17,"152399,0"
2017-11-18,"108973,0"
2017-11-19,"161377,0"
2017-11-20,"115740,0"
2017-11-21,"104347,0"
2017-11-22,"98364,0"
2017-11-23,"83141,0"
2017-11-24,"75837,0"
2017-11-25,"81697,0"
2017-11-26,"81990,0"
2017-11-27,"73936,0"
2017-11-28,"70555,0"
2017-11-29,"84203,0"
2017-11-30,"80091,0"
2017-12-01,"90454,0"
2017-12-02,"83746,0"
2017-12-03,"121484,0"
2017-12-04,"76818,0"
2017-12-05,"70041,0"
2017-12-06,"63909,0"
2017-12-07,"54960,0"
2017-12-08,"61405,0"
2017-12-09,"95985,0"
2017-12-10,"133343,0"
2017-12-11,"107344,0"
2017-12-12,"77092,0"
2017-12-13,"90577,0"
2017-12-14,"63798,0"
2017-12-15,"61091,0"
2017-12-16,"101206,0"
2017-12-17,"97746,0"
2017-12-18,"92701,0"
2017-12-19,"56961,0"
2017-12-20,"57437,0"
2017-12-21,"54594,0"
2017-12-22,"65466,0"
2017-12-23,"54972,0"
2017-12-24,"90470,0"
2017-12-25,"89635,0"
2017-12-26,"160749,0"
2017-12-27,"167939,0"
2017-12-28,"142196,0"
2017-12-29,"153572,0"
2017-12-30,"89217,0"
2017-12-31,"194135,0"
2018-01-01,"155975,0"
2018-01-02,"111519,0"
2018-01-03,"77272,0"
2018-01-04,"85427,0"
2018-01-05,"64483,0"
2018-01-06,"86117,0"
2018-01-07,"79930,0"
2018-01-08,"75230,0"
2018-01-09,"58608,0"
2018-01-10,"81961,0"
2018-01-11,"152256,0"
2018-01-12,"185051,0"
2018-01-13,"125675,0"
2018-01-14,"182089,0"
2018-01-15,"110448,0"
2018-01-16,"104006,0"
2018-01-17,"148291,0"
2018-01-18,"145253,0"
2018-01-19,"318225,0"
2018-01-20,"250649,0"
2018-01-21,"177408,0"
2018-01-22,"124664,0"
2018-01-23,"160414,0"
2018-01-24,"193739,0"
2018-01-25,"133041,0"
2018-01-26,"94515,0"
2018-01-27,"128545,0"
2018-01-28,"93787,0"
2018-01-29,"84221,0"
2018-01-30,"110293,0"
2018-01-31,"76729,0"
2018-02-01,"102606,0"
2018-02-02,"164482,0"
2018-02-03,"97299,0"
2018-02-04,"101123,0"
2018-02-05,"199555,0"
2018-02-06,"175784,0"
2018-02-07,"77100,0"
2018-02-08,"66436,0"
2018-02-09,"60268,0"
2018-02-10,"50931,0"
2018-02-11,"57961,0"
2018-02-12,"64525,0"
2018-02-13,"61261,0"
2018-02-14,"72306,0"
2018-02-15,"70091,0"
2018-02-16,"64055,0"
2018-02-17,"43592,0"
2018-02-18,"44084,0"
2018-02-19,"50508,0"
2018-02-20,"75813,0"
2018-02-21,"48837,0"
2018-02-22,"87235,0"
2018-02-23,"182730,0"
2018-02-24,"191953,0"
2018-02-25,"44901,0"
2018-02-26,"43474,0"
2018-02-27,"54864,0"
2018-02-28,"67351,0"
2018-03-01,"89190,0"
2018-03-02,"60827,0"
2018-03-03,"52989,0"
2018-03-04,"40190,0"
2018-03-05,"55111,0"
2018-03-06,"68888,0"
2018-03-07,"63458,0"
2018-03-08,"57424,0"
2018-03-09,"48976,0"
2018-03-10,"96738,0"
2018-03-11,"110312,0"
2018-03-12,"83787,0"
2018-03-13,"66192,0"
2018-03-14,"58898,0"
2018-03-15,"48418,0"
2018-03-16,"44337,0"
2018-03-17,"28536,0"
2018-03-18,"40358,0"
2018-03-19,"54721,0"
2018-03-20,"50457,0"
2018-03-21,"51422,0"
2018-03-22,"87741,0"
2018-03-23,"81890,0"
2018-03-24,"62731,0"
2018-03-25,"36582,0"
2018-03-26,"76556,0"
2018-03-27,"81680,0"
2018-03-28,"49134,0"
2018-03-29,"44933,0"
2018-03-30,"44422,0"
2018-03-31,"35746,0"
2018-04-01,"27612,0"
2018-04-02,"34999,0"
2018-04-03,"55070,0"
2018-04-04,"44451,0"
2018-04-05,"46043,0"
2018-04-06,"63494,0"
2018-04-07,"33407,0"
2018-04-08,"27181,0"
2018-04-09,"37042,0"
2018-04-10,"39156,0"
2018-04-11,"46160,0"
2018-04-12,"72197,0"
2018-04-13,"58627,0"
2018-04-14,"36204,0"
2018-04-15,"58168,0"
2018-04-16,"111326,0"
2018-04-17,"37403,0"
2018-04-18,"46673,0"
2018-04-19,"36106,0"
2018-04-20,"41714,0"
2018-04-21,"40149,0"
2018-04-22,"25903,0"
2018-04-23,"39458,0"
2018-04-24,"120113,0"
2018-04-25,"110416,0"
2018-04-26,"45794,0"
2018-04-27,"48275,0"
2018-04-28,"28481,0"
2018-04-29,"38824,0"
2018-04-30,"49559,0"
2018-05-01,"47624,0"
2018-05-02,"61663,0"
2018-05-03,"46906,0"
2018-05-04,"59095,0"
2018-05-05,"49732,0"
2018-05-06,"44152,0"
2018-05-07,"74959,0"
2018-05-08,"52138,0"
2018-05-09,"45742,0"
2018-05-10,"68358,0"
2018-05-11,"117745,0"
2018-05-12,"42926,0"
2018-05-13,"26035,0"
2018-05-14,"50607,0"
2018-05-15,"56561,0"
2018-05-16,"44792,0"
2018-05-17,"110453,0"
2018-05-18,"88832,0"
2018-05-19,"37848,0"
2018-05-20,"28215,0"
2018-05-21,"58823,0"
2018-05-22,"39779,0"
2018-05-23,"51346,0"
2018-05-24,"38148,0"
2018-05-25,"43341,0"
2018-05-26,"25751,0"
2018-05-27,"22519,0"
2018-05-28,"51226,0"
2018-05-29,"60282,0"
2018-05-30,"47435,0"
2018-05-31,"71098,0"
2018-06-01,"64713,0"
2018-06-02,"47984,0"
2018-06-03,"40430,0"
2018-06-04,"41423,0"
2018-06-05,"49022,0"
2018-06-06,"49608,0"
2018-06-07,"43513,0"
2018-06-08,"38906,0"
2018-06-09,"34955,0"
2018-06-10,"42465,0"
2018-06-11,"39479,0"
2018-06-12,"45094,0"
2018-06-13,"78968,0"
2018-06-14,"56401,0"
2018-06-15,"41149,0"
2018-06-16,"23444,0"
2018-06-17,"31438,0"
2018-06-18,"39416,0"
2018-06-19,"61427,0"
2018-06-20,"50694,0"
2018-06-21,"49855,0"
2018-06-22,"59082,0"
2018-06-23,"32764,0"
2018-06-24,"29854,0"
2018-06-25,"43339,0"
2018-06-26,"41674,0"
2018-06-27,"40002,0"
2018-06-28,"43630,0"
2018-06-29,"53835,0"
2018-06-30,"39022,0"
2018-07-01,"37524,0"
2018-07-02,"51815,0"
2018-07-03,"91256,0"
2018-07-04,"46996,0"
2018-07-05,"46584,0"
2018-07-06,"43152,0"
2018-07-07,"30515,0"
2018-07-08,"27805,0"
2018-07-09,"50328,0"
2018-07-10,"61013,0"
2018-07-11,"47512,0"
2018-07-12,"75602,0"
2018-07-13,"60466,0"
2018-07-14,"38728,0"
2018-07-15,"36676,0"
2018-07-16,"47052,0"
2018-07-17,"77519,0"
2018-07-18,"61223,0"
2018-07-19,"41270,0"
2018-07-20,"59367,0"
2018-07-21,"30534,0"
2018-07-22,"22081,0"
2018-07-23,"51030,0"
2018-07-24,"40852,0"
2018-07-25,"40236,0"
2018-07-26,"35357,0"
2018-07-27,"40806,0"
2018-07-28,"32820,0"
2018-07-29,"24950,0"
2018-07-30,"40439,0"
2018-07-31,"39820,0"
2018-08-01,"45612,0"
2018-08-02,"48895,0"
2018-08-03,"59430,0"
2018-08-04,"34381,0"
2018-08-05,"29910,0"
2018-08-06,"40423,0"
2018-08-07,"44000,0"
2018-08-08,"42770,0"
2018-08-09,"43459,0"
2018-08-10,"48485,0"
2018-08-11,"33133,0"
2018-08-12,"28386,0"
2018-08-13,"47385,0"
2018-08-14,"49258,0"
2018-08-15,"40015,0"
2018-08-16,"39223,0"
2018-08-17,"39485,0"
2018-08-18,"26221,0"
2018-08-19,"24210,0"
2018-08-20,"41926,0"
2018-08-21,"42360,0"
2018-08-22,"47594,0"
2018-08-23,"48284,0"
2018-08-24,"39335,0"
2018-08-25,"35109,0"
2018-08-26,"38989,0"
2018-08-27,"49446,0"
2018-08-28,"59808,0"
2018-08-29,"41484,0"
2018-08-30,"59655,0"
2018-08-31,"44223,0"
2018-09-01,"52795,0"
2018-09-02,"31889,0"
2018-09-03,"49097,0"
2018-09-04,"48150,0"
2018-09-05,"61542,0"
2018-09-06,"50280,0"
2018-09-07,"48790,0"
2018-09-08,"50993,0"
2018-09-09,"62117,0"
2018-09-10,"45972,0"
2018-09-11,"76748,0"
2018-09-12,"41476,0"
2018-09-13,"43252,0"
2018-09-14,"71198,0"
2018-09-15,"45928,0"
2018-09-16,"26164,0"
2018-09-17,"49585,0"
2018-09-18,"55645,0"
2018-09-19,"39146,0"
2018-09-20,"36335,0"
2018-09-21,"43998,0"
2018-09-22,"31373,0"
2018-09-23,"29401,0"
2018-09-24,"41588,0"
2018-09-25,"45243,0"
2018-09-26,"52994,0"
2018-09-27,"49496,0"
2018-09-28,"50463,0"
2018-09-29,"35179,0"
2018-09-30,"36703,0"
2018-10-01,"63094,0"
2018-10-02,"65593,0"
2018-10-03,"43238,0"
2018-10-04,"37162,0"
2018-10-05,"37699,0"
2018-10-06,"34299,0"
2018-10-07,"28381,0"
2018-10-08,"52593,0"
2018-10-09,"40001,0"
2018-10-10,"39127,0"
2018-10-11,"57687,0"
2018-10-12,"70875,0"
2018-10-13,"31242,0"
2018-10-14,"31799,0"
2018-10-15,"59551,0"
2018-10-16,"53619,0"
2018-10-17,"67485,0"
2018-10-18,"40490,0"
2018-10-19,"63531,0"
2018-10-20,"30154,0"
2018-10-21,"31379,0"
2018-10-22,"52941,0"
2018-10-23,"57083,0"
2018-10-24,"60445,0"
2018-10-25,"56397,0"
2018-10-26,"66773,0"
2018-10-27,"35842,0"
2018-10-28,"34492,0"
2018-10-29,"60912,0"
2018-10-30,"56506,0"
2018-10-31,"48654,0"
2018-11-01,"50581,0"
2018-11-02,"58562,0"
2018-11-03,"39268,0"
2018-11-04,"31874,0"
2018-11-05,"57881,0"
2018-11-06,"42794,0"
2018-11-07,"49941,0"
2018-11-08,"55735,0"
2018-11-09,"41343,0"
2018-11-10,"41674,0"
2018-11-11,"31432,0"
2018-11-12,"46337,0"
2018-11-13,"41217,0"
2018-11-14,"46733,0"
2018-11-15,"49533,0"
2018-11-16,"47440,0"
2018-11-17,"44092,0"
2018-11-18,"30501,0"
2018-11-19,"52250,0"
2018-11-20,"62332,0"
2018-11-21,"40299,0"
2018-11-22,"54642,0"
2018-11-23,"38245,0"
2018-11-24,"40998,0"
2018-11-25,"39086,0"
2018-11-26,"45773,0"
2018-11-27,"45227,0"
2018-11-28,"45001,0"
2018-11-29,"45808,0"
2018-11-30,"40638,0"
2018-12-01,"55336,0"
2018-12-02,"34304,0"
2018-12-03,"45097,0"
2018-12-04,"52637,0"
2018-12-05,"52213,0"
2018-12-06,"49914,0"
2018-12-07,"52791,0"
2018-12-08,"42814,0"
2018-12-09,"40840,0"
2018-12-10,"71496,0"
2018-12-11,"47946,0"
2018-12-12,"40584,0"
2018-12-13,"39171,0"
2018-12-14,"46689,0"
2018-12-15,"55554,0"
2018-12-16,"43523,0"
2018-12-17,"63189,0"
2018-12-18,"54136,0"
2018-12-19,"59937,0"
2018-12-20,"64779,0"
2018-12-21,"48029,0"
2018-12-22,"52020,0"
2018-12-23,"36342,0"
2018-12-24,"39613,0"
2018-12-25,"28912,0"
2018-12-26,"35947,0"
2018-12-27,"48974,0"
2018-12-28,"42254,0"
2018-12-29,"47596,0"
2018-12-30,"32259,0"
2018-12-31,"37386,0"
2019-01-01,"26274,0"
2019-01-02,"50364,0"
2019-01-03,"58281,0"
2019-01-04,"44007,0"
2019-01-05,"43931,0"
2019-01-06,"39848,0"
2019-01-07,"61096,0"
2019-01-08,"56370,0"
2019-01-09,"45837,0"
2019-01-10,"47618,0"
2019-01-11,"34277,0"
2019-01-12,"37731,0"
2019-01-13,"24160,0"
2019-01-14,"39216,0"
2019-01-15,"37876,0"
2019-01-16,"49807,0"
2019-01-17,"40872,0"
2019-01-18,"40639,0"
2019-01-19,"42122,0"
2019-01-20,"31360,0"
2019-01-21,"35880,0"
2019-01-22,"35391,0"
2019-01-23,"63359,0"
2019-01-24,"43775,0"
2019-01-25,"32808,0"
2019-01-26,"55844,0"
2019-01-27,"29588,0"
2019-01-28,"44846,0"
2019-01-29,"41382,0"
2019-01-30,"40810,0"
2019-01-31,"44089,0"
2019-02-01,"62121,0"
2019-02-02,"35286,0"
2019-02-03,"33279,0"
2019-02-04,"43901,0"
2019-02-05,"45654,0"
2019-02-06,"75077,0"
2019-02-07,"69068,0"
2019-02-08,"47371,0"
2019-02-09,"36653,0"
2019-02-10,"33462,0"
2019-02-11,"67274,0"
2019-02-12,"100548,0"
2019-02-13,"63180,0"
2019-02-14,"37344,0"
2019-02-15,"36209,0"
2019-02-16,"36153,0"
2019-02-17,"33425,0"
2019-02-18,"52503,0"
2019-02-19,"58397,0"
2019-02-20,"45817,0"
2019-02-21,"42070,0"
2019-02-22,"53664,0"
2019-02-23,"30955,0"
2019-02-24,"35623,0"
2019-02-25,"43979,0"
2019-02-26,"53040,0"
2019-02-27,"41734,0"
2019-02-28,"42965,0"
2019-03-01,"52160,0"
2019-03-02,"39018,0"
2019-03-03,"30601,0"
2019-03-04,"41984,0"
2019-03-05,"51418,0"
2019-03-06,"42920,0"
2019-03-07,"39705,0"
2019-03-08,"43983,0"
2019-03-09,"35926,0"
2019-03-10,"29831,0"
2019-03-11,"65402,0"
2019-03-12,"40692,0"
2019-03-13,"48874,0"
2019-03-14,"57641,0"
2019-03-15,"46635,0"
2019-03-16,"42093,0"
2019-03-17,"37971,0"
2019-03-18,"51720,0"
2019-03-19,"59135,0"
2019-03-20,"52943,0"
2019-03-21,"51534,0"
2019-03-22,"50528,0"
2019-03-23,"32885,0"
2019-03-24,"35590,0"
2019-03-25,"48682,0"
2019-03-26,"43877,0"
2019-03-27,"66821,0"
2019-03-28,"46524,0"
2019-03-29,"57528,0"
2019-03-30,"39013,0"
2019-03-31,"41207,0"
2019-04-01,"43575,0"
2019-04-02,"67891,0"
2019-04-03,"54778,0"
2019-04-04,"54104,0"
2019-04-05,"72184,0"
2019-04-06,"67708,0"
2019-04-07,"62276,0"
2019-04-08,"50245,0"
2019-04-09,"50621,0"
2019-04-10,"56659,0"
2019-04-11,"54994,0"
2019-04-12,"54068,0"
2019-04-13,"37102,0"
2019-04-14,"38308,0"
2019-04-15,"61252,0"
2019-04-16,"77143,0"
2019-04-17,"70563,0"
2019-04-18,"67259,0"
2019-04-19,"61052,0"
2019-04-20,"96812,0"
2019-04-21,"103388,0"
2019-04-22,"49498,0"
2019-04-23,"52689,0"
2019-04-24,"73412,0"
2019-04-25,"51208,0"
2019-04-26,"60524,0"
2019-04-27,"52115,0"
2019-04-28,"40429,0"
2019-04-29,"100005,0"
2019-04-30,"58055,0"
2019-05-01,"56498,0"
2019-05-02,"55039,0"
2019-05-03,"64842,0"
2019-05-04,"40875,0"
2019-05-05,"63580,0"
2019-05-06,"64113,0"
2019-05-07,"50220,0"
2019-05-08,"63054,0"
2019-05-09,"66105,0"
2019-05-10,"46852,0"
2019-05-11,"60165,0"
2019-05-12,"86538,0"
2019-05-13,"85779,0"
2019-05-14,"70534,0"
2019-05-15,"48516,0"
2019-05-16,"58964,0"
2019-05-17,"58281,0"
2019-05-18,"99266,0"
2019-05-19,"143682,0"
2019-05-20,"90147,0"
2019-05-21,"86210,0"
2019-05-22,"95853,0"
2019-05-23,"89114,0"
2019-05-24,"73855,0"
2019-05-25,"64304,0"
2019-05-26,"68499,0"
2019-05-27,"89639,0"
2019-05-28,"89134,0"
2019-05-29,"99204,0"
2019-05-30,"77831,0"
2019-05-31,"49634,0"
2019-06-01,"110512,0"
2019-06-02,"61704,0"
2019-06-03,"63075,0"
2019-06-04,"69274,0"
2019-06-05,"78334,0"
2019-06-06,"75469,0"
2019-06-07,"92272,0"
2019-06-08,"50751,0"
2019-06-09,"57270,0"
2019-06-10,"77894,0"
2019-06-11,"76332,0"
2019-06-12,"69080,0"
2019-06-13,"93761,0"
2019-06-14,"97830,0"
2019-06-15,"89403,0"
2019-06-16,"63532,0"
2019-06-17,"56522,0"
2019-06-18,"84451,0"
2019-06-19,"80402,0"
2019-06-20,"86136,0"
2019-06-21,"62652,0"
2019-06-22,"68383,0"
2019-06-23,"84015,0"
2019-06-24,"110031,0"
2019-06-25,"64744,0"
2019-06-26,"79978,0"
2019-06-27,"64128,0"
2019-06-28,"71889,0"
2019-06-29,"80377,0"
2019-06-30,"57019,0"
2019-07-01,"101988,0"
2019-07-02,"71776,0"
2019-07-03,"79857,0"
2019-07-04,"83870,0"
2019-07-05,"76245,0"
2019-07-06,"49461,0"
2019-07-07,"55611,0"
2019-07-08,"76634,0"
2019-07-09,"75395,0"
2019-07-10,"73326,0"
2019-07-11,"58548,0"
2019-07-12,"101906,0"
2019-07-13,"50874,0"
2019-07-14,"47394,0"
2019-07-15,"61763,0"
2019-07-16,"70794,0"
2019-07-17,"55853,0"
2019-07-18,"49674,0"
2019-07-19,"51138,0"
2019-07-20,"88989,0"
2019-07-21,"43739,0"
2019-07-22,"66216,0"
2019-07-23,"65695,0"
2019-07-24,"118211,0"
2019-07-25,"72088,0"
2019-07-26,"61313,0"
2019-07-27,"43088,0"
2019-07-28,"37497,0"
2019-07-29,"59524,0"
2019-07-30,"78644,0"
2019-07-31,"67811,0"
2019-08-01,"73435,0"
2019-08-02,"91008,0"
2019-08-03,"55403,0"
2019-08-04,"54468,0"
2019-08-05,"85142,0"
2019-08-06,"78656,0"
2019-08-07,"88200,0"
2019-08-08,"81811,0"
2019-08-09,"78190,0"
2019-08-10,"47013,0"
2019-08-11,"38750,0"
2019-08-12,"79598,0"
2019-08-13,"115687,0"
2019-08-14,"57391,0"
2019-08-15,"54438,0"
2019-08-16,"53610,0"
2019-08-17,"47295,0"
2019-08-18,"42564,0"
2019-08-19,"61293,0"
2019-08-20,"71216,0"
2019-08-21,"55713,0"
2019-08-22,"60767,0"
2019-08-23,"55914,0"
2019-08-24,"42924,0"
2019-08-25,"43158,0"
2019-08-26,"63732,0"
2019-08-27,"66713,0"
2019-08-28,"65071,0"
2019-08-29,"63712,0"
2019-08-30,"64956,0"
2019-08-31,"51113,0"
2019-09-01,"57730,0"
2019-09-02,"67125,0"
2019-09-03,"78318,0"
2019-09-04,"104103,0"
2019-09-05,"63365,0"
2019-09-06,"67962,0"
2019-09-07,"54125,0"
2019-09-08,"43910,0"
2019-09-09,"74358,0"
2019-09-10,"84358,0"
2019-09-11,"81262,0"
2019-09-12,"54613,0"
2019-09-13,"69273,0"
2019-09-14,"48921,0"
2019-09-15,"52869,0"
2019-09-16,"66085,0"
2019-09-17,"61318,0"
2019-09-18,"116147,0"
2019-09-19,"51364,0"
2019-09-20,"49573,0"
2019-09-21,"45164,0"
2019-09-22,"36548,0"
2019-09-23,"46936,0"
2019-09-24,"73826,0"
2019-09-25,"82379,0"
2019-09-26,"65231,0"
2019-09-27,"53653,0"
2019-09-28,"38510,0"
2019-09-29,"35044,0"
2019-09-30,"61407,0"
2019-10-01,"67111,0"
2019-10-02,"48960,0"
2019-10-03,"56318,0"
2019-10-04,"58274,0"
2019-10-05,"39355,0"
2019-10-06,"37601,0"
2019-10-07,"61768,0"
2019-10-08,"61242,0"
2019-10-09,"58130,0"
2019-10-10,"61910,0"
2019-10-11,"68101,0"
2019-10-12,"47880,0"
2019-10-13,"34940,0"
2019-10-14,"59360,0"
2019-10-15,"56999,0"
2019-10-16,"52866,0"
2019-10-17,"93779,0"
2019-10-18,"43419,0"
2019-10-19,"39842,0"
2019-10-20,"33632,0"
2019-10-21,"59517,0"
2019-10-22,"63680,0"
2019-10-23,"70256,0"
2019-10-24,"70509,0"
2019-10-25,"67585,0"
2019-10-26,"94426,0"
2019-10-27,"58047,0"
2019-10-28,"67434,0"
2019-10-29,"57932,0"
2019-10-30,"49527,0"
2019-10-31,"61612,0"
2019-11-01,"75683,0"
2019-11-02,"39252,0"
2019-11-03,"45844,0"
2019-11-04,"58321,0"
2019-11-05,"73702,0"
2019-11-06,"130381,0"
2019-11-07,"70929,0"
2019-11-08,"50547,0"
2019-11-09,"79978,0"
2019-11-10,"62182,0"
2019-11-11,"47869,0"
2019-11-12,"43703,0"
2019-11-13,"58504,0"
2019-11-14,"65361,0"
2019-11-15,"57803,0"
2019-11-16,"59366,0"
2019-11-17,"43709,0"
2019-11-18,"48820,0"
2019-11-19,"90823,0"
2019-11-20,"44820,0"
2019-11-21,"59007,0"
2019-11-22,"68655,0"
2019-11-23,"39024,0"
2019-11-24,"31058,0"
2019-11-25,"47804,0"
2019-11-26,"59440,0"
2019-11-27,"75704,0"
2019-11-28,"48003,0"
2019-11-29,"61848,0"
2019-11-30,"62363,0"
2019-12-01,"35384,0"
2019-12-02,"53065,0"
2019-12-03,"51274,0"
2019-12-04,"52000,0"
2019-12-05,"49468,0"
2019-12-06,"64288,0"
2019-12-07,"56410,0"
2019-12-08,"42678,0"
2019-12-09,"72313,0"
2019-12-10,"64384,0"
2019-12-11,"58949,0"
2019-12-12,"55602,0"
2019-12-13,"51220,0"
2019-12-14,"68776,0"
2019-12-15,"89335,0"
2019-12-16,"83180,0"
2019-12-17,"127053,0"
2019-12-18,"47066,0"
2019-12-19,"67107,0"
2019-12-20,"42912,0"
2019-12-21,"38822,0"
2019-12-22,"37275,0"
2019-12-23,"50014,0"
2019-12-24,"46130,0"
2019-12-25,"34376,0"
2019-12-26,"48103,0"
2019-12-27,"40360,0"
2019-12-28,"39565,0"
2019-12-29,"33824,0"
2019-12-30,"53543,0"
2019-12-31,"56159,0"
2020-01-01,"44697,0"
2020-01-02,"68170,0"
2020-01-03,"69313,0"
2020-01-04,"40686,0"
2020-01-05,"38318,0"
2020-01-06,"63277,0"
2020-01-07,"66868,0"
2020-01-08,"55611,0"
2020-01-09,"64989,0"
2020-01-10,"61346,0"
2020-01-11,"42534,0"
2020-01-12,"36409,0"
2020-01-13,"55901,0"
2020-01-14,"79686,0"
2020-01-15,"53641,0"
2020-01-16,"52912,0"
2020-01-17,"47585,0"
2020-01-18,"31874,0"
2020-01-19,"39403,0"
2020-01-20,"55006,0"
2020-01-21,"52983,0"
2020-01-22,"65323,0"
2020-01-23,"66608,0"
2020-01-24,"59516,0"
2020-01-25,"76369,0"
2020-01-26,"41369,0"
2020-01-27,"46654,0"
2020-01-28,"78510,0"
2020-01-29,"66108,0"
2020-01-30,"52533,0"
2020-01-31,"55988,0"
2020-02-01,"76429,0"
2020-02-02,"74751,0"
2020-02-03,"101935,0"
2020-02-04,"61332,0"
2020-02-05,"58611,0"
2020-02-06,"59583,0"
2020-02-07,"88375,0"
2020-02-08,"62166,0"
2020-02-09,"48976,0"
2020-02-10,"58312,0"
2020-02-11,"79423,0"
