Date,transactions/transfers_volume_adjusted_median
2020-06-03,0.03496323
2020-06-04,0.03475685
2020-06-05,0.03487599
2020-06-06,0.02667332
2020-06-07,0.02408697
2020-06-08,0.03086811
2020-06-09,0.03451989
2020-06-10,0.03413185
2020-06-11,0.03429735
2020-06-12,0.03600919
2020-06-13,0.02858358
2020-06-14,0.02527296
2020-06-15,0.03930358
2020-06-16,0.03514159
2020-06-17,0.03479392
2020-06-18,0.04040198
2020-06-19,0.03533906
2020-06-20,0.0296363
2020-06-21,0.02733983
2020-06-22,0.04015449
2020-06-23,0.0400922
2020-06-24,0.03833872
2020-06-25,0.04140187
2020-06-26,0.03997514
2020-06-27,0.03451952
2020-06-28,0.02915057
2020-06-29,0.04110082
2020-06-30,0.04544593
2020-07-01,0.03926282
2020-07-02,0.04097754
2020-07-03,0.0428069
2020-07-04,0.03400161
2020-07-05,0.0310918
2020-07-06,0.04228115
2020-07-07,0.04363796
2020-07-08,0.04392524
2020-07-09,0.04010054
2020-07-10,0.0412
2020-07-11,0.03255381
2020-07-12,0.03027785
2020-07-13,0.04606865
2020-07-14,0.04422927
2020-07-15,0.04674616
2020-07-16,0.04603915
2020-07-17,0.04866724
2020-07-18,0.0373864
2020-07-19,0.029
2020-07-20,0.0450952
2020-07-21,0.04977327
2020-07-22,0.0479229
2020-07-23,0.04586886
2020-07-24,0.0367485
2020-07-25,0.03435984
2020-07-26,0.030879
2020-07-27,0.04873529
2020-07-28,0.0466623
2020-07-29,0.03570594
2020-07-30,0.03708015
2020-07-31,0.03218312
2020-08-01,0.03274919
2020-08-02,0.02727812
2020-08-03,0.033847
2020-08-04,0.0360313
2020-08-05,0.04199223
2020-08-06,0.03577448
2020-08-07,0.03191311
2020-08-08,0.02915453
2020-08-09,0.0283411
2020-08-10,0.04178235
2020-08-11,0.0349539
2020-08-12,0.03612824
2020-08-13,0.03565904
2020-08-14,0.0324952
2020-08-15,0.02765256
2020-08-16,0.02695999
2020-08-17,0.03887108
2020-08-18,0.04054816
2020-08-19,0.03554128
2020-08-20,0.03355725
2020-08-21,0.03706948
2020-08-22,0.03325596
2020-08-23,0.02672804
2020-08-24,0.03433314
2020-08-25,0.04014907
2020-08-26,0.03511297
2020-08-27,0.04058508
2020-08-28,0.03414341
2020-08-29,0.03317936
2020-08-30,0.0319041
2020-08-31,0.04271334
2020-09-01,0.03852142
2020-09-02,0.03995056
2020-09-03,0.04462995
2020-09-04,0.049222
2020-09-05,0.03
2020-09-06,0.02792386
2020-09-07,0.03497121
2020-09-08,0.03967542
2020-09-09,0.04287069
2020-09-10,0.0376099
2020-09-11,0.04098387
2020-09-12,0.03218373
2020-09-13,0.03037719
2020-09-14,0.03613479
2020-09-15,0.03977364
2020-09-16,0.03731111
2020-09-17,0.03490014
2020-09-18,0.03692684
2020-09-19,0.029478
2020-09-20,0.02592707
2020-09-21,0.03756019
2020-09-22,0.03974048
2020-09-23,0.03699663
2020-09-24,0.04222063
2020-09-25,0.03417321
2020-09-26,0.03160133
2020-09-27,0.02943239
2020-09-28,0.04029957
2020-09-29,0.03905156
2020-09-30,0.0350952
2020-10-01,0.04269598
2020-10-02,0.04284169
2020-10-03,0.02715609
2020-10-04,0.02804529
2020-10-05,0.04055938
2020-10-06,0.040484
2020-10-07,0.03263989
2020-10-08,0.03736872
2020-10-09,0.03286149
2020-10-10,0.02973019
2020-10-11,0.02675824
2020-10-12,0.03491393
2020-10-13,0.03443382
2020-10-14,0.03643153
2020-10-15,0.0344955
2020-10-16,0.03396611
2020-10-17,0.02772177
2020-10-18,0.02683411
2020-10-19,0.03768471
2020-10-20,0.03825969
2020-10-21,0.04030222
2020-10-22,0.03915276
2020-10-23,0.03454844
2020-10-24,0.02241476
2020-10-25,0.02502502
2020-10-26,0.03911674
2020-10-27,0.04906068
2020-10-28,0.04834826
2020-10-29,0.04080693
2020-10-30,0.0378595
2020-10-31,0.03249661
2020-11-01,0.02488797
2020-11-02,0.03949275
2020-11-03,0.03473188
2020-11-04,0.02907153
2020-11-05,0.04083821
2020-11-06,0.03345527
2020-11-07,0.02593899
2020-11-08,0.02264938
2020-11-09,0.02777174
2020-11-10,0.03194876
2020-11-11,0.02981805
2020-11-12,0.0307633
2020-11-13,0.03080064
2020-11-14,0.02428946
2020-11-15,0.0215404
2020-11-16,0.03056199
2020-11-17,0.03018921
2020-11-18,0.02832105
2020-11-19,0.02796823
2020-11-20,0.02627345
2020-11-21,0.020844
2020-11-22,0.01990849
2020-11-23,0.02547733
2020-11-24,0.02791922
2020-11-25,0.02543456
2020-11-26,0.0297853
2020-11-27,0.02528922
2020-11-28,0.02078355
2020-11-29,0.02074237
2020-11-30,0.03104348
2020-12-01,0.03073084
2020-12-02,0.0260894
2020-12-03,0.02326005
2020-12-04,0.02377198
2020-12-05,0.01959012
2020-12-06,0.01892441
2020-12-07,0.02564834
2020-12-08,0.02360679
2020-12-09,0.02502045
2020-12-10,0.02418675
2020-12-11,0.02502627
2020-12-12,0.02016874
2020-12-13,0.02044954
2020-12-14,0.02395549
2020-12-15,0.02502615
2020-12-16,0.02570439
2020-12-17,0.03404545
2020-12-18,0.02553969
2020-12-19,0.01879818
2020-12-20,0.01628194
2020-12-21,0.026383
2020-12-22,0.02338695
2020-12-23,0.02312623
2020-12-24,0.022
2020-12-25,0.01951149
2020-12-26,0.020964
2020-12-27,0.01981485
2020-12-28,0.02014342
2020-12-29,0.02039638
2020-12-30,0.02113982
2020-12-31,0.0190338
2021-01-01,0.0155266
2021-01-02,0.02063953
2021-01-03,0.01635703
2021-01-04,0.0193966
2021-01-05,0.01842019
2021-01-06,0.01665871
2021-01-07,0.01977073
2021-01-08,0.02050769
2021-01-09,0.01403868
2021-01-10,0.01317135
2021-01-11,0.02384892
2021-01-12,0.01945187
2021-01-13,0.01724661
2021-01-14,0.01767254
2021-01-15,0.0153605
2021-01-16,0.01260991
2021-01-17,0.01278584
2021-01-18,0.01565901
2021-01-19,0.01610967
2021-01-20,0.01533579
2021-01-21,0.02007118
2021-01-22,0.01657836
2021-01-23,0.01268507
2021-01-24,0.0124372
2021-01-25,0.01765177
2021-01-26,0.01503175
2021-01-27,0.01657955
2021-01-28,0.01629005
2021-01-29,0.01989541
2021-01-30,0.01417793
2021-01-31,0.01158894
2021-02-01,0.01865626
2021-02-02,0.01622706
2021-02-03,0.01645397
2021-02-04,0.01546934
2021-02-05,0.01385253
2021-02-06,0.01335658
2021-02-07,0.01175937
2021-02-08,0.01703044
2021-02-09,0.01844265
2021-02-10,0.01556229
2021-02-11,0.01666367
2021-02-12,0.01484114
2021-02-13,0.01052194
2021-02-14,0.01032187
2021-02-15,0.01290369
2021-02-16,0.01532504
2021-02-17,0.0166
2021-02-18,0.0156145
2021-02-19,0.01533564
