Date,mining/revenue_from_fees
2014-04-14,0.00316880064772163
2014-04-15,0.00361317131793337
2014-04-16,0.00357820618546911
2014-04-17,0.00353668720537836
2014-04-18,0.00303081441875863
2014-04-19,0.00316308234512519
2014-04-20,0.00243605265016988
2014-04-21,0.00290996411148559
2014-04-22,0.00395680870343307
2014-04-23,0.0035178372595247
2014-04-24,0.00394398539545582
2014-04-25,0.00298980809440896
2014-04-26,0.00223768490829035
2014-04-27,0.00264804439791255
2014-04-28,0.00335456193013095
2014-04-29,0.00294251738144302
2014-04-30,0.00376782878406068
2014-05-01,0.00245900890369932
2014-05-02,0.00294223352527301
2014-05-03,0.00289007161195898
2014-05-04,0.00261177848300154
2014-05-05,0.00431187955415857
2014-05-06,0.00308404162610565
2014-05-07,0.00339515649310895
2014-05-08,0.00324318067419371
2014-05-09,0.00365109700135047
2014-05-10,0.00225120517243504
2014-05-11,0.00254617653601019
2014-05-12,0.00338648713567735
2014-05-13,0.00304556130015055
2014-05-14,0.00321106946500072
2014-05-15,0.00298552539763819
2014-05-16,0.00256489100942381
2014-05-17,0.00214804662662671
2014-05-18,0.00202253053353851
2014-05-19,0.00270814561267596
2014-05-20,0.00301575874162907
2014-05-21,0.00291611979087281
2014-05-22,0.00295865572692933
2014-05-23,0.00307631558345323
2014-05-24,0.00290979417860826
2014-05-25,0.00251403228594571
2014-05-26,0.0031740711294489
2014-05-27,0.00355828128541646
2014-05-28,0.00329320952674306
2014-05-29,0.00337899891493121
2014-05-30,0.00277030435009284
2014-05-31,0.00261835298614554
2014-06-01,0.00245115252820804
2014-06-02,0.00241991882990578
2014-06-03,0.0030112526866769
2014-06-04,0.002646317474435
2014-06-05,0.00323944501445161
2014-06-06,0.00309848350553088
2014-06-07,0.00226125223619678
2014-06-08,0.00259510740687408
2014-06-09,0.00283684592555944
2014-06-10,0.00278168401048506
2014-06-11,0.00307907637925753
2014-06-12,0.00299963188843066
2014-06-13,0.00282586037412391
2014-06-14,0.00203850324543742
2014-06-15,0.00200408291063936
2014-06-16,0.00254444880959304
2014-06-17,0.00260729411628302
2014-06-18,0.00325797911292403
2014-06-19,0.00279934503684998
2014-06-20,0.00229919278624247
2014-06-21,0.00197233493832083
2014-06-22,0.0020008879318747
2014-06-23,0.00256060713837192
2014-06-24,0.00234819952512633
2014-06-25,0.00263693999204007
2014-06-26,0.00236495864064379
2014-06-27,0.00216826878834286
2014-06-28,0.00203192591907086
2014-06-29,0.00221593273945397
2014-06-30,0.00358985344718299
2014-07-01,0.00392911505290516
2014-07-02,0.00370835871358111
2014-07-03,0.0031485595203381
2014-07-04,0.0024312868111942
2014-07-05,0.00217795040214253
2014-07-06,0.00259283147256262
2014-07-07,0.00298272691909851
2014-07-08,0.00326325639006109
2014-07-09,0.00280874635686768
2014-07-10,0.0029939246953482
2014-07-11,0.00277963262157532
2014-07-12,0.0022147139713945
2014-07-13,0.00235032858662831
2014-07-14,0.0034722874876415
2014-07-15,0.00313911731705041
2014-07-16,0.00349154592341905
2014-07-17,0.00272823857029503
2014-07-18,0.00277106470005917
2014-07-19,0.00233445461842674
2014-07-20,0.00231309606446373
2014-07-21,0.00272552461244635
2014-07-22,0.00328871079030701
2014-07-23,0.00300703903551003
2014-07-24,0.00298338531299913
2014-07-25,0.00251956856360136
2014-07-26,0.00260202334878079
2014-07-27,0.00232383221890253
2014-07-28,0.00275254141162917
2014-07-29,0.0027829632066102
2014-07-30,0.00255909796164766
2014-07-31,0.00291571504951793
2014-08-01,0.002713420927277
2014-08-02,0.00207325060855401
2014-08-03,0.0022158622529268
2014-08-04,0.00345596538312165
2014-08-05,0.00357338541750085
2014-08-06,0.00320006362495606
2014-08-07,0.00273674213122188
2014-08-08,0.00281927729730658
2014-08-09,0.00204140291876076
2014-08-10,0.00221683229541192
2014-08-11,0.00268610200562169
2014-08-12,0.00287089759380033
2014-08-13,0.00341442822255111
2014-08-14,0.00270303107566761
2014-08-15,0.00290999680217963
2014-08-16,0.00329334703227546
2014-08-17,0.00870522106033189
2014-08-18,0.0023694692826306
2014-08-19,0.00274546782939877
2014-08-20,0.00282421243862052
2014-08-21,0.002763546979622
2014-08-22,0.00273250737304875
2014-08-23,0.00212463920565109
2014-08-24,0.00247181543785835
2014-08-25,0.00478094058913658
2014-08-26,0.0026660539304556
2014-08-27,0.00272428008317305
2014-08-28,0.00239822539824908
2014-08-29,0.00244759116811832
2014-08-30,0.00200371487249029
2014-08-31,0.00188876413839401
2014-09-01,0.00319937335333975
2014-09-02,0.00314573032902521
2014-09-03,0.00262670694973033
2014-09-04,0.00282676983956487
2014-09-05,0.00303646892760578
2014-09-06,0.00214384321938332
2014-09-07,0.00508122361241481
2014-09-08,0.00337859871793977
2014-09-09,0.00385208734121678
2014-09-10,0.00323759595872908
2014-09-11,0.00238268346966364
2014-09-12,0.00277275250845799
2014-09-13,0.00210499064652525
2014-09-14,0.0028360453534082
2014-09-15,0.00308650596849136
2014-09-16,0.0033458725208263
2014-09-17,0.00263173654094073
2014-09-18,0.00275142611510415
2014-09-19,0.00247591055102558
2014-09-20,0.00232782694421707
2014-09-21,0.00227218221092329
2014-09-22,0.00278144468223374
2014-09-23,0.00338686776571195
2014-09-24,0.00315842013675793
2014-09-25,0.00306279776194962
2014-09-26,0.0140827778810639
2014-09-27,0.00311580704466197
2014-09-28,0.00330251693861516
2014-09-29,0.00354671757114655
2014-09-30,0.00316032042307701
2014-10-01,0.00332146202068173
2014-10-02,0.00324991057736312
2014-10-03,0.00329751987295668
2014-10-04,0.0032546198183897
2014-10-05,0.00280735584822822
2014-10-06,0.00312356547573234
2014-10-07,0.00397231572078849
2014-10-08,0.00347120500907261
2014-10-09,0.00374387632719964
2014-10-10,0.00334492109328222
2014-10-11,0.00287546665603589
2014-10-12,0.00296849594967696
2014-10-13,0.00337028931848393
2014-10-14,0.0040037728275153
2014-10-15,0.00331369147413241
2014-10-16,0.00327542161990746
2014-10-17,0.00328621072914548
2014-10-18,0.0025182014135352
2014-10-19,0.00316371000880467
2014-10-20,0.00376850540186069
2014-10-21,0.00339117277142287
2014-10-22,0.0031777562771077
2014-10-23,0.0033778124835192
2014-10-24,0.00309730164897959
2014-10-25,0.00285872067651638
2014-10-26,0.00357796316110104
2014-10-27,0.00339120073592425
2014-10-28,0.00386017116456072
2014-10-29,0.00367029586844203
2014-10-30,0.00325091948143419
2014-10-31,0.00273324514700635
2014-11-01,0.00315410809683447
2014-11-02,0.00325292834962354
2014-11-03,0.00391026234823422
2014-11-04,0.00332753978578382
2014-11-05,0.00386849945192347
2014-11-06,0.00373140479973044
2014-11-07,0.00356566211780196
2014-11-08,0.00281157258079534
2014-11-09,0.00399611994210591
2014-11-10,0.00363942182441579
2014-11-11,0.0041299000555477
2014-11-12,0.00409797386191779
2014-11-13,0.00395428115426011
2014-11-14,0.00340411073692992
2014-11-15,0.00319022784225664
2014-11-16,0.00308777275766792
2014-11-17,0.00417705360110165
2014-11-18,0.00338247851992501
2014-11-19,0.00371957522594357
2014-11-20,0.00383395451255919
2014-11-21,0.00399439450750605
2014-11-22,0.0028503278054961
2014-11-23,0.00334471046733953
2014-11-24,0.00354732129328938
2014-11-25,0.00367932129332826
2014-11-26,0.0035377621920063
2014-11-27,0.00339052373355153
2014-11-28,0.00314566908121583
2014-11-29,0.00281584263791357
2014-11-30,0.00318816496225738
2014-12-01,0.00426257159529275
2014-12-02,0.00377147609272999
2014-12-03,0.00468885022928134
2014-12-04,0.00404431885989576
2014-12-05,0.00316491271980124
2014-12-06,0.00325584451723826
2014-12-07,0.0034515977589894
2014-12-08,0.00385804904666087
2014-12-09,0.00353453913368873
2014-12-10,0.00348527988380976
2014-12-11,0.0032234940127116
2014-12-12,0.00327054082788958
2014-12-13,0.00283372581958707
2014-12-14,0.00341401426337928
2014-12-15,0.00399832897339503
2014-12-16,0.00418308650149191
2014-12-17,0.00472256079448508
2014-12-18,0.00424116101046679
2014-12-19,0.00431984834164134
2014-12-20,0.00361026140686749
2014-12-21,0.00342341449496353
2014-12-22,0.00340349897607106
2014-12-23,0.0037610280078233
2014-12-24,0.00289374840191092
2014-12-25,0.00235239692217137
2014-12-26,0.00505346643429416
2014-12-27,0.00449838048503914
2014-12-28,0.00289971579674531
2014-12-29,0.00350901767942469
2014-12-30,0.00356596119536612
2014-12-31,0.00298616637347637
2015-01-01,0.00194871988577283
2015-01-02,0.00285791829713011
2015-01-03,0.00290472639951955
2015-01-04,0.0050323653093387
2015-01-05,0.00410903457865397
2015-01-06,0.00324163012306877
2015-01-07,0.0036391339851124
2015-01-08,0.00440971156919989
2015-01-09,0.00432526260107491
2015-01-10,0.00413479701901687
2015-01-11,0.00348110258158008
2015-01-12,0.00919578611030236
2015-01-13,0.00486098430088366
2015-01-14,0.00418237814436473
2015-01-15,0.00454902624446418
2015-01-16,0.0041821657835811
2015-01-17,0.00385241218615195
2015-01-18,0.00361491167072758
2015-01-19,0.00396961199554413
2015-01-20,0.00484874732195739
2015-01-21,0.00358450102602426
2015-01-22,0.00395587410011722
2015-01-23,0.0043942677398594
2015-01-24,0.00365272302361175
2015-01-25,0.00423998628743183
2015-01-26,0.00501974851467746
2015-01-27,0.00375237126966566
2015-01-28,0.0028194831161944
2015-01-29,0.00297438191561417
2015-01-30,0.0032399698330734
2015-01-31,0.00300810686617692
2015-02-01,0.00288572434775025
2015-02-02,0.0031249217749697
2015-02-03,0.00410118464487874
2015-02-04,0.00315408402800299
2015-02-05,0.00303370377580003
2015-02-06,0.0026389099591505
2015-02-07,0.00295084761084108
2015-02-08,0.00354880245140354
2015-02-09,0.00368524297829298
2015-02-10,0.00396673198628317
2015-02-11,0.00363398108258983
2015-02-12,0.00420176206595202
2015-02-13,0.00475066384525369
2015-02-14,0.0037398785113324
2015-02-15,0.00393326386526982
2015-02-16,0.00390233434483478
2015-02-17,0.00426851420334629
2015-02-18,0.00357191318300121
2015-02-19,0.00326202278565046
2015-02-20,0.00380947273911691
2015-02-21,0.0036338626819975
2015-02-22,0.00326300054680273
2015-02-23,0.0040748075798589
2015-02-24,0.00444888961469214
2015-02-25,0.00381771625797633
2015-02-26,0.00374518016343195
2015-02-27,0.00377272649039362
2015-02-28,0.00378837995812376
2015-03-01,0.0039757339833123
2015-03-02,0.00388209159329145
2015-03-03,0.00394488455575692
2015-03-04,0.00413559698066535
2015-03-05,0.00449202903663204
2015-03-06,0.00451096020529795
2015-03-07,0.00371999029298931
2015-03-08,0.00337712182737859
2015-03-09,0.00434780268691737
2015-03-10,0.00402512560510981
2015-03-11,0.00396403120801891
2015-03-12,0.00425893519965559
2015-03-13,0.00374048294463081
2015-03-14,0.00375663162792683
2015-03-15,0.00333820057532552
2015-03-16,0.00433617604557301
2015-03-17,0.00438755129588408
2015-03-18,0.00394884030717035
2015-03-19,0.0047901318635436
2015-03-20,0.00471196873713908
2015-03-21,0.00349938742770117
2015-03-22,0.00368751057780359
2015-03-23,0.00482407191895706
2015-03-24,0.0031538756899766
2015-03-25,0.00387929807183918
2015-03-26,0.00391099553795815
2015-03-27,0.00325909365546151
2015-03-28,0.00339033499385744
2015-03-29,0.00332596319531442
2015-03-30,0.00433545611905439
2015-03-31,0.00432870645909522
2015-04-01,0.00507672686973659
2015-04-02,0.00376702841944965
2015-04-03,0.00407641561452987
2015-04-04,0.00358096925392282
2015-04-05,0.00399468082711085
2015-04-06,0.00508075988560852
2015-04-07,0.00411312866838232
2015-04-08,0.00514230801763083
2015-04-09,0.00564554618606472
2015-04-10,0.00726373508456846
2015-04-11,0.00472471529518981
2015-04-12,0.00438741535602349
2015-04-13,0.0044111425950849
2015-04-14,0.00428270473736458
2015-04-15,0.0050490485700132
2015-04-16,0.00405082479911012
2015-04-17,0.00463460643882307
2015-04-18,0.0036379896057771
2015-04-19,0.00357219287490862
2015-04-20,0.00440050419112015
2015-04-21,0.00401787243264395
2015-04-22,0.00415741114403978
2015-04-23,0.00485493931752734
2015-04-24,0.00500821503276105
2015-04-25,0.0238017273845376
2015-04-26,0.00371905308205023
2015-04-27,0.00457003605968809
2015-04-28,0.00420640590159627
2015-04-29,0.00528798471286862
2015-04-30,0.00497035876909258
2015-05-01,0.0036991468230908
2015-05-02,0.00379282280333215
2015-05-03,0.00348953645802019
2015-05-04,0.00469852966003426
2015-05-05,0.00422172543788846
2015-05-06,0.00390624096652004
2015-05-07,0.00451717337123914
2015-05-08,0.00439935070021202
2015-05-09,0.00412168196421059
2015-05-10,0.0048094554622119
2015-05-11,0.00436857589303674
2015-05-12,0.00426336384091108
2015-05-13,0.00380806565948322
2015-05-14,0.00363889647437321
2015-05-15,0.00409793106923206
2015-05-16,0.0039581008571119
2015-05-17,0.00305013265338416
2015-05-18,0.00410566004401713
2015-05-19,0.00480388203860693
2015-05-20,0.00413193125923417
2015-05-21,0.00372165678731184
2015-05-22,0.00442610385785136
2015-05-23,0.00453494989341896
2015-05-24,0.00369160133229118
2015-05-25,0.0043852652455062
2015-05-26,0.00498874178371977
2015-05-27,0.00461658724987035
2015-05-28,0.00489948097727966
2015-05-29,0.00461039874849656
2015-05-30,0.00498737412792949
2015-05-31,0.0105522756805206
2015-06-01,0.00653448489215847
2015-06-02,0.0049251304093646
2015-06-03,0.00505380779337172
2015-06-04,0.00475033281929615
2015-06-05,0.00459080266468359
2015-06-06,0.00319223958332426
2015-06-07,0.00346786244527542
2015-06-08,0.00439936402445662
2015-06-09,0.00467137698650733
2015-06-10,0.00473088042676961
2015-06-11,0.00514161872340779
2015-06-12,0.00514711829756553
2015-06-13,0.0042342057564293
2015-06-14,0.00430127944098069
2015-06-15,0.00548998315940952
2015-06-16,0.00677841582468741
2015-06-17,0.00590234723431327
2015-06-18,0.00695961414432034
2015-06-19,0.00737525431692909
2015-06-20,0.0045677468440819
2015-06-21,0.00452043549716152
2015-06-22,0.00724775069565986
2015-06-23,0.00532704995813948
2015-06-24,0.00417614848647541
2015-06-25,0.0043737471004387
2015-06-26,0.00469480000036149
2015-06-27,0.0051646337772443
2015-06-28,0.00434838117129976
2015-06-29,0.00531517914276158
2015-06-30,0.0081946982728156
2015-07-01,0.0062645922058866
2015-07-02,0.00627123461974277
2015-07-03,0.00563126071429632
2015-07-04,0.00467412952616153
2015-07-05,0.00586625437917321
2015-07-06,0.00780395387729949
2015-07-07,0.0127553595245105
2015-07-08,0.0124593242573388
2015-07-09,0.0119398928250315
2015-07-10,0.00961315785392314
2015-07-11,0.0103548790835031
2015-07-12,0.0129743177205254
2015-07-13,0.00864571260532265
2015-07-14,0.00804440075581303
2015-07-15,0.00678600743902547
2015-07-16,0.00811163917104729
2015-07-17,0.00650038938334185
2015-07-18,0.01155800489866
2015-07-19,0.00514126471884147
2015-07-20,0.01016546605877
2015-07-21,0.00802122715458953
2015-07-22,0.0070569919107959
2015-07-23,0.00753869481895653
2015-07-24,0.00547893343839456
2015-07-25,0.00522990476892282
2015-07-26,0.00584630475919712
2015-07-27,0.00834142173582941
2015-07-28,0.00814015825057923
2015-07-29,0.0101595754054536
2015-07-30,0.0100549663484986
2015-07-31,0.00990323668056692
2015-08-01,0.00836154039025971
2015-08-02,0.00548451438803998
2015-08-03,0.00685590494021882
2015-08-04,0.01024278288674
2015-08-05,0.0100920263526013
2015-08-06,0.0102574164613394
2015-08-07,0.00726367159345098
2015-08-08,0.0055362122947904
2015-08-09,0.00532459174162625
2015-08-10,0.00679628519698028
2015-08-11,0.0064008336495196
2015-08-12,0.00805925499295179
2015-08-13,0.00667225732150833
2015-08-14,0.00678808092827243
2015-08-15,0.00595674785452693
2015-08-16,0.00546375442761515
2015-08-17,0.00635535991881175
2015-08-18,0.00721135084067137
2015-08-19,0.0061589442333998
2015-08-20,0.006826555729331
2015-08-21,0.00559386944135876
2015-08-22,0.00563838178769438
2015-08-23,0.00613528005151143
2015-08-24,0.00671979902265485
2015-08-25,0.00742317243876989
2015-08-26,0.00621172027761729
2015-08-27,0.00692252581617903
2015-08-28,0.00626819319402749
2015-08-29,0.00531144545593965
2015-08-30,0.00517698633044494
2015-08-31,0.00697498794058504
2015-09-01,0.00651970023335535
2015-09-02,0.0132930186411746
2015-09-03,0.00760589199317208
2015-09-04,0.00639042593935357
2015-09-05,0.00752049155159795
2015-09-06,0.00603875396129794
2015-09-07,0.00775612206649756
2015-09-08,0.00747939377033391
2015-09-09,0.00724081789486031
2015-09-10,0.00645929476182783
2015-09-11,0.0095482849453119
2015-09-12,0.00854404590161428
2015-09-13,0.00667470554488114
2015-09-14,0.00814922628574755
2015-09-15,0.00716822025910491
2015-09-16,0.0072997485828038
2015-09-17,0.00747643013436294
2015-09-18,0.00686466879383951
2015-09-19,0.00691096042481765
2015-09-20,0.00659789135771494
2015-09-21,0.00864357769342905
2015-09-22,0.00703982222760424
2015-09-23,0.00641975486906199
2015-09-24,0.00688783312279939
2015-09-25,0.00657104280349396
2015-09-26,0.0067563078616123
2015-09-27,0.00586803450868256
2015-09-28,0.00730012921349965
2015-09-29,0.0062540997762407
2015-09-30,0.00718934180499153
2015-10-01,0.00767938481314978
2015-10-02,0.00745716082221137
2015-10-03,0.00594688534364352
2015-10-04,0.00503734094193531
2015-10-05,0.00606726860816109
2015-10-06,0.00721700726447438
2015-10-07,0.00745311783450608
2015-10-08,0.00761775220442562
2015-10-09,0.00728053692382358
2015-10-10,0.00616403655849918
2015-10-11,0.00527425050117591
2015-10-12,0.00712360510486654
2015-10-13,0.00723046601944111
2015-10-14,0.00709573488997017
2015-10-15,0.00679379344189457
2015-10-16,0.00781515994097381
2015-10-17,0.00788061716376975
2015-10-18,0.00627163008127185
2015-10-19,0.00681409230920249
2015-10-20,0.00978832795718698
2015-10-21,0.00782806752249077
2015-10-22,0.00788652122885347
2015-10-23,0.00765392529794817
2015-10-24,0.00736326996383563
2015-10-25,0.0063668746911909
2015-10-26,0.0064580470047445
2015-10-27,0.00783920642965208
2015-10-28,0.00859232215681349
2015-10-29,0.00891635537476942
2015-10-30,0.00743983684952454
2015-10-31,0.0077073972526277
2015-11-01,0.00709820971844655
2015-11-02,0.00862621837046362
2015-11-03,0.00878486613306395
2015-11-04,0.0114569646490155
2015-11-05,0.00926341019208077
2015-11-06,0.00883739568952147
2015-11-07,0.00674331974604203
2015-11-08,0.00669981919518348
2015-11-09,0.0078819565605226
2015-11-10,0.0079370529536511
2015-11-11,0.0066144870714705
2015-11-12,0.00636079034704928
2015-11-13,0.00636453944805182
2015-11-14,0.00684721584520898
2015-11-15,0.00571979315334115
2015-11-16,0.00638547568228109
2015-11-17,0.00701104207698233
2015-11-18,0.00710602859998499
2015-11-19,0.00751249843792279
2015-11-20,0.00612782734705863
2015-11-21,0.00545202248740184
2015-11-22,0.00539032540313278
2015-11-23,0.00625438136128709
2015-11-24,0.00640062845774136
2015-11-25,0.00711317080801221
2015-11-26,0.00631227993502592
2015-11-27,0.00795183025605417
2015-11-28,0.00682893010321195
2015-11-29,0.00591717151889082
2015-11-30,0.00839578955548015
2015-12-01,0.00743141106743683
2015-12-02,0.00800316595987249
2015-12-03,0.0082999737974625
2015-12-04,0.00743851046659472
2015-12-05,0.0070533396892194
2015-12-06,0.00758172375766875
2015-12-07,0.00890724059153147
2015-12-08,0.00743855053466158
2015-12-09,0.00880402690059778
2015-12-10,0.00660366727753425
2015-12-11,0.0107034622268661
2015-12-12,0.00904379119455689
2015-12-13,0.00927974738847681
2015-12-14,0.00824480895531576
2015-12-15,0.0086671726602332
2015-12-16,0.0090910841412859
2015-12-17,0.00962189701744709
2015-12-18,0.00886171008608572
2015-12-19,0.00889770252473776
2015-12-20,0.00806449428306355
2015-12-21,0.0109141158322531
2015-12-22,0.0103270759101042
2015-12-23,0.0100414779053912
2015-12-24,0.0104224390986106
2015-12-25,0.00725097593880852
2015-12-26,0.00728564601702719
2015-12-27,0.00525314560646517
2015-12-28,0.00818266819097091
2015-12-29,0.00782523459064843
2015-12-30,0.00741077406764934
2015-12-31,0.00713373205854939
2016-01-01,0.00583854262501438
2016-01-02,0.00858117566379835
2016-01-03,0.00659975354575326
2016-01-04,0.00674902362643426
2016-01-05,0.00815673376039427
2016-01-06,0.0085512785855042
2016-01-07,0.00997421691362166
2016-01-08,0.00746524356882194
2016-01-09,0.00794274889223423
2016-01-10,0.00634977720051488
2016-01-11,0.00837726769776781
2016-01-12,0.00810031903892361
2016-01-13,0.00917969372671612
2016-01-14,0.00947947173670749
2016-01-15,0.0115889467281397
2016-01-16,0.00970029767098735
2016-01-17,0.00953127269161391
2016-01-18,0.0090458046136459
2016-01-19,0.0117926297947097
2016-01-20,0.0120836834716828
2016-01-21,0.0144906927629892
2016-01-22,0.0101601649837183
2016-01-23,0.00855168888087121
2016-01-24,0.00931187135455502
2016-01-25,0.0112265982428675
2016-01-26,0.0116175721637639
2016-01-27,0.0125195960538249
2016-01-28,0.0128290390297643
2016-01-29,0.0109972959426693
2016-01-30,0.00826885960414836
2016-01-31,0.00757833917541628
2016-02-01,0.0137193094319449
2016-02-02,0.0128644112322226
2016-02-03,0.00989611225327325
2016-02-04,0.00899864924244143
2016-02-05,0.00907321647957415
2016-02-06,0.00797776178751985
2016-02-07,0.0087707338933698
2016-02-08,0.011260601584452
2016-02-09,0.00940019292381067
2016-02-10,0.0108806992922678
2016-02-11,0.00913556859827058
2016-02-12,0.00904897970217466
2016-02-13,0.00887333536931334
2016-02-14,0.00839937289136938
2016-02-15,0.0109618478029447
2016-02-16,0.0120848972657285
2016-02-17,0.0111881636754914
2016-02-18,0.0101536431966193
2016-02-19,0.0125122973071166
2016-02-20,0.0109071340693883
2016-02-21,0.0124424648628984
2016-02-22,0.0142219671431056
2016-02-23,0.0140236645101183
2016-02-24,0.0153510172547766
2016-02-25,0.0117043491386409
2016-02-26,0.0119579014112732
2016-02-27,0.0100578844786769
2016-02-28,0.0131061038563149
2016-02-29,0.0163541009305949
2016-03-01,0.0167545032067802
2016-03-02,0.0229399400797612
2016-03-03,0.016348630476636
2016-03-04,0.0131318338884077
2016-03-05,0.0162843231364637
2016-03-06,0.0104635759052287
2016-03-07,0.0129839535200059
2016-03-08,0.0115339960487771
2016-03-09,0.0128518423071337
2016-03-10,0.010489896998255
2016-03-11,0.00984404315652698
2016-03-12,0.00946671025915591
2016-03-13,0.0106529639410593
2016-03-14,0.0106889811560789
2016-03-15,0.0105429531727896
2016-03-16,0.0124731039954622
2016-03-17,0.0129722497440176
2016-03-18,0.0124589836021289
2016-03-19,0.0100032965515003
2016-03-20,0.00916096398794841
2016-03-21,0.0116986165750139
2016-03-22,0.0113924151283343
2016-03-23,0.0101908011363898
2016-03-24,0.0103682591649901
2016-03-25,0.00888026345302484
2016-03-26,0.00928099757028356
2016-03-27,0.00892695994651949
2016-03-28,0.0107426981866269
2016-03-29,0.0145100580894841
2016-03-30,0.0122968244762175
2016-03-31,0.0145433999961425
2016-04-01,0.0137247473796172
2016-04-02,0.0140903522990572
2016-04-03,0.0121278000213304
2016-04-04,0.0107463477009729
2016-04-05,0.0122172593619831
2016-04-06,0.014672902186161
2016-04-07,0.0127098278567076
2016-04-08,0.0119492088400933
2016-04-09,0.00894242724102412
2016-04-10,0.00762998292560901
2016-04-11,0.0129317647001889
2016-04-12,0.0135331593117179
2016-04-13,0.0110337631844711
2016-04-14,0.0108238083601342
2016-04-15,0.0126925258037115
2016-04-16,0.00979391641695504
2016-04-17,0.00860396657343399
2016-04-18,0.0139316533226367
2016-04-19,0.011462624903764
2016-04-20,0.0103677643707265
2016-04-21,0.0112161362166895
2016-04-22,0.0118000045376038
2016-04-23,0.00912457821924306
2016-04-24,0.00998079003157681
2016-04-25,0.0134538392445938
2016-04-26,0.0821239112700993
2016-04-27,0.0140965845138841
2016-04-28,0.0144892980916883
2016-04-29,0.0124801477402821
2016-04-30,0.0110757433956824
2016-05-01,0.00882537056949539
2016-05-02,0.0113677842408245
2016-05-03,0.0117460288251698
2016-05-04,0.0111719415133722
2016-05-05,0.0112919894756331
2016-05-06,0.0108729611458942
2016-05-07,0.00993153129720148
2016-05-08,0.00820303773741304
2016-05-09,0.00937684425775664
2016-05-10,0.0120311735510019
2016-05-11,0.0136123475020178
2016-05-12,0.0132753200007899
2016-05-13,0.0123667713747607
2016-05-14,0.0131587557233659
2016-05-15,0.0129561494123651
2016-05-16,0.0168778189783793
2016-05-17,0.0163085912891309
2016-05-18,0.0150049172014465
2016-05-19,0.0179999591349652
2016-05-20,0.0136594863914239
2016-05-21,0.0158652685670292
2016-05-22,0.00930557166143908
2016-05-23,0.0120174792594258
2016-05-24,0.0159407809816936
2016-05-25,0.0170591543469319
2016-05-26,0.0162232843158784
2016-05-27,0.0199927384718083
2016-05-28,0.0154979306851587
2016-05-29,0.0128889750359455
2016-05-30,0.0158158290337781
2016-05-31,0.0162174597884289
2016-06-01,0.0154729043474883
2016-06-02,0.0166836568310751
2016-06-03,0.0151736959633155
2016-06-04,0.0153713645642112
2016-06-05,0.0102856421657007
2016-06-06,0.012119449886256
2016-06-07,0.0147833606298758
2016-06-08,0.0138093590034241
2016-06-09,0.0127364204572816
2016-06-10,0.0144579646565257
2016-06-11,0.0117188084746302
2016-06-12,0.0141595909504469
2016-06-13,0.0156215444033627
2016-06-14,0.0204939654904643
2016-06-15,0.0214725355328811
2016-06-16,0.0216155101835569
2016-06-17,0.0207424095356832
2016-06-18,0.0175542671438133
2016-06-19,0.0140689554926974
2016-06-20,0.0183804985487421
2016-06-21,0.0200692902491811
2016-06-22,0.0238661507443785
2016-06-23,0.0210622522680213
2016-06-24,0.0224661450831805
2016-06-25,0.014837679732393
2016-06-26,0.0146599123864526
2016-06-27,0.0165341745281227
2016-06-28,0.0155324385970231
2016-06-29,0.0166193904986029
2016-06-30,0.0163944820327635
2016-07-01,0.0146700908467065
2016-07-02,0.0140094117562248
2016-07-03,0.0116730026915639
2016-07-04,0.0143978555603923
2016-07-05,0.0151794519091799
2016-07-06,0.0156590237476898
2016-07-07,0.0162306958114878
2016-07-08,0.0155499240130872
2016-07-09,0.0149414949701571
2016-07-10,0.0193914782218988
2016-07-11,0.031078774126464
2016-07-12,0.0278306435935136
2016-07-13,0.0319278359196243
2016-07-14,0.0315861792944578
2016-07-15,0.0316891501034537
2016-07-16,0.0251719912479034
2016-07-17,0.0250594597939305
2016-07-18,0.0309423446423589
2016-07-19,0.0372243105261212
2016-07-20,0.0331036176880791
2016-07-21,0.0350662743799812
2016-07-22,0.0388580629780205
2016-07-23,0.0353640622120981
2016-07-24,0.0317981013942802
2016-07-25,0.0408392664867057
2016-07-26,0.0420569804900636
2016-07-27,0.0447271392784179
2016-07-28,0.0404319419651579
2016-07-29,0.0378407450480596
2016-07-30,0.0423123934127129
2016-07-31,0.0363241307992785
2016-08-01,0.0368529082072794
2016-08-02,0.0405650148604554
2016-08-03,0.0351901748257364
2016-08-04,0.0350838213719105
2016-08-05,0.0340893412002032
2016-08-06,0.027961114858853
2016-08-07,0.0349423344953034
2016-08-08,0.0446403766344513
2016-08-09,0.0457411633665323
2016-08-10,0.038477550842321
2016-08-11,0.0408825805785877
2016-08-12,0.0366023885376244
2016-08-13,0.0298765978367269
2016-08-14,0.0293581661339567
2016-08-15,0.0360952134881818
2016-08-16,0.0469284671198211
2016-08-17,0.0457610214493146
2016-08-18,0.038207279961355
2016-08-19,0.0402829933883994
2016-08-20,0.0306262299546792
2016-08-21,0.0242618897603837
2016-08-22,0.0322298461340926
2016-08-23,0.0355130183615852
2016-08-24,0.0328940674428231
2016-08-25,0.038242015972455
2016-08-26,0.0364679576160232
2016-08-27,0.0298976356069818
2016-08-28,0.0250979145585363
2016-08-29,0.0334112729000039
2016-08-30,0.0319368891058118
2016-08-31,0.0359586327023587
2016-09-01,0.035008264279355
2016-09-02,0.0291082711976481
2016-09-03,0.0316925733121244
2016-09-04,0.020414804651273
